baseline,batch_size,graph,algorithm,measurement_idx,insert_time,algorithm_time
run_std_set,10,twitter-unique-undir,LabelPropagation,5,3.4e-05,2.452023
run_std_set,10,twitter-unique-undir,LabelPropagation,6,3.5e-05,2.40337
run_std_set,10,twitter-unique-undir,LabelPropagation,7,3.7e-05,2.3998
run_std_set,10,twitter-unique-undir,LabelPropagation,8,3.7e-05,2.466643
run_std_set,10,twitter-unique-undir,LabelPropagation,9,3.7e-05,2.447183
run_std_set,10,twitter-unique-undir,PageRank,0,2.4e-05,22.573043
run_std_set,10,twitter-unique-undir,PageRank,1,6e-05,22.20014
run_std_set,10,twitter-unique-undir,PageRank,2,4.9e-05,22.2635
run_std_set,10,twitter-unique-undir,PageRank,3,5.6e-05,27.026415
run_std_set,10,twitter-unique-undir,PageRank,4,4.3e-05,28.340839
run_std_set,10,twitter-unique-undir,PageRank,5,6e-05,28.564181
run_std_set,10,twitter-unique-undir,PageRank,6,4.4e-05,33.159134
run_std_set,10,twitter-unique-undir,PageRank,7,5e-05,31.171065
run_std_set,10,twitter-unique-undir,PageRank,8,5.4e-05,38.432172
run_std_set,10,twitter-unique-undir,PageRank,9,6.3e-05,33.087648
run_std_set,10,twitter-unique-undir,wBFS_unweighted,0,2.3e-05,51.117397
run_std_set,10,twitter-unique-undir,wBFS_unweighted,1,2.9e-05,51.031194
run_std_set,10,twitter-unique-undir,wBFS_unweighted,2,3.4e-05,51.010288
run_std_set,10,twitter-unique-undir,wBFS_unweighted,3,2.9e-05,51.23566
run_std_set,10,twitter-unique-undir,wBFS_unweighted,4,2.8e-05,51.007156
run_std_set,10,twitter-unique-undir,wBFS_unweighted,5,2.9e-05,51.128737
run_std_set,10,twitter-unique-undir,wBFS_unweighted,6,2.9e-05,50.990889
run_std_set,10,twitter-unique-undir,wBFS_unweighted,7,2.9e-05,51.003784
run_std_set,10,twitter-unique-undir,wBFS_unweighted,8,3.4e-05,50.999961
run_std_set,10,twitter-unique-undir,wBFS_unweighted,9,2.9e-05,50.916427
run_std_set,100,cit-Patents,BFS,0,2.5e-05,0.042886
run_std_set,100,cit-Patents,BFS,1,3.1e-05,0.039236
run_std_set,100,cit-Patents,BFS,2,3e-05,0.041265
run_std_set,100,cit-Patents,BFS,3,3.3e-05,0.038926
run_std_set,100,cit-Patents,BFS,4,3.2e-05,0.037631
run_std_set,100,cit-Patents,BFS,5,3.4e-05,0.037579
run_std_set,100,cit-Patents,BFS,6,2.9e-05,0.039172
run_std_set,100,cit-Patents,BFS,7,3.2e-05,0.037685
run_std_set,100,cit-Patents,BFS,8,3.1e-05,0.041306
run_std_set,100,cit-Patents,BFS,9,3.4e-05,0.037671
run_std_set,100,cit-Patents,LabelPropagation,0,2.4e-05,0.056978
run_std_set,100,cit-Patents,LabelPropagation,1,3.7e-05,0.038685
run_std_set,100,cit-Patents,LabelPropagation,2,3e-05,0.038561
run_std_set,100,cit-Patents,LabelPropagation,3,3.7e-05,0.03778
run_std_set,100,cit-Patents,LabelPropagation,4,3.3e-05,0.038077
run_std_set,100,cit-Patents,LabelPropagation,5,3.8e-05,0.039017
run_std_set,100,cit-Patents,LabelPropagation,6,2.9e-05,0.03815
run_std_set,100,cit-Patents,LabelPropagation,7,3.4e-05,0.038876
run_std_set,100,cit-Patents,LabelPropagation,8,3.2e-05,0.038519
run_std_set,100,cit-Patents,LabelPropagation,9,3e-05,0.040948
run_std_set,100,cit-Patents,PageRank,0,3e-05,0.488305
run_std_set,100,cit-Patents,PageRank,1,4.2e-05,0.478006
run_std_set,100,cit-Patents,PageRank,2,6e-05,0.4715
run_std_set,100,cit-Patents,PageRank,3,4.8e-05,0.473691
run_std_set,100,cit-Patents,PageRank,4,4.6e-05,0.471533
run_std_set,100,cit-Patents,PageRank,5,4.3e-05,0.471622
run_std_set,100,cit-Patents,PageRank,6,4.2e-05,0.486069
run_std_set,100,cit-Patents,PageRank,7,7.5e-05,0.488454
run_std_set,100,cit-Patents,PageRank,8,0.000131,0.470085
run_std_set,100,cit-Patents,PageRank,9,4.4e-05,0.438771
run_std_set,100,cit-Patents,wBFS_unweighted,0,2.4e-05,4.599913
run_std_set,100,cit-Patents,wBFS_unweighted,1,3.5e-05,4.61722
run_std_set,100,cit-Patents,wBFS_unweighted,2,3.6e-05,4.58927
run_std_set,100,cit-Patents,wBFS_unweighted,3,3.3e-05,4.662209
run_std_set,100,cit-Patents,wBFS_unweighted,4,3.8e-05,4.596284
run_std_set,100,cit-Patents,wBFS_unweighted,5,3.7e-05,4.609815
run_std_set,100,cit-Patents,wBFS_unweighted,6,3e-05,4.673229
run_std_set,100,cit-Patents,wBFS_unweighted,7,3.7e-05,4.650851
run_std_set,100,cit-Patents,wBFS_unweighted,8,3.5e-05,4.628718
run_std_set,100,cit-Patents,wBFS_unweighted,9,3.8e-05,4.645017
run_std_set,100,com-friendster,BFS,0,3.4e-05,4.614565
run_std_set,100,com-friendster,BFS,1,3.8e-05,3.951218
run_std_set,100,com-friendster,BFS,2,0.000104,3.972223
run_std_set,100,com-friendster,BFS,3,5.5e-05,3.950379
run_std_set,100,com-friendster,BFS,4,4.1e-05,3.919631
run_std_set,100,com-friendster,BFS,5,4.4e-05,3.981272
run_std_set,100,com-friendster,BFS,6,4.6e-05,3.94244
run_std_set,100,com-friendster,BFS,7,4.2e-05,3.952615
run_std_set,100,com-friendster,BFS,8,4.8e-05,3.96497
run_std_set,100,com-friendster,BFS,9,5.1e-05,3.940957
run_std_set,100,com-friendster,LabelPropagation,0,3.2e-05,6.680082
run_std_set,100,com-friendster,LabelPropagation,1,3.9e-05,6.698165
run_std_set,100,com-friendster,LabelPropagation,2,4.1e-05,6.643807
run_std_set,100,com-friendster,LabelPropagation,3,3.7e-05,6.616761
run_std_set,100,com-friendster,LabelPropagation,4,3.8e-05,6.681798
run_std_set,100,com-friendster,LabelPropagation,5,3.9e-05,6.671537
run_std_set,100,com-friendster,LabelPropagation,6,3.8e-05,6.700456
run_std_set,100,com-friendster,LabelPropagation,7,3.8e-05,6.772958
run_std_set,100,com-friendster,LabelPropagation,8,3.7e-05,6.69628
run_std_set,100,com-friendster,LabelPropagation,9,3.8e-05,6.64671
run_std_set,100,com-friendster,PageRank,0,2.6e-05,84.8987
run_std_set,100,com-friendster,PageRank,1,5.6e-05,150.834083
run_std_set,100,com-friendster,PageRank,2,5.9e-05,148.155822
run_std_set,100,com-friendster,PageRank,3,0.000106,150.865403
run_std_set,100,com-friendster,PageRank,4,0.000114,164.164614
run_std_set,100,com-friendster,PageRank,5,5.9e-05,156.316512
run_std_set,100,com-friendster,PageRank,6,0.00017,172.511124
run_std_set,100,com-friendster,PageRank,7,8.6e-05,153.236334
run_std_set,100,com-friendster,PageRank,8,0.000127,166.142655
run_std_set,100,com-friendster,PageRank,9,5.8e-05,93.760006
run_std_set,100,com-friendster,wBFS_unweighted,0,2.6e-05,63.17248
run_std_set,100,com-friendster,wBFS_unweighted,1,3.6e-05,63.099569
run_std_set,100,com-friendster,wBFS_unweighted,2,3.9e-05,63.2394
run_std_set,100,com-friendster,wBFS_unweighted,3,4.1e-05,70.449464
run_std_set,100,com-friendster,wBFS_unweighted,4,3.6e-05,71.274614
run_std_set,100,com-friendster,wBFS_unweighted,5,3.7e-05,69.928538
run_std_set,100,com-friendster,wBFS_unweighted,6,3.6e-05,76.084503
run_std_set,100,com-friendster,wBFS_unweighted,7,3.7e-05,74.891379
run_std_set,100,com-friendster,wBFS_unweighted,8,3.9e-05,80.610202
run_std_set,100,com-friendster,wBFS_unweighted,9,4.2e-05,70.391701
run_std_set,100,com-orkut.ungraph,BFS,0,2.6e-05,0.020601
run_std_set,100,com-orkut.ungraph,BFS,1,2.9e-05,0.013297
run_std_set,100,com-orkut.ungraph,BFS,2,2.9e-05,0.013516
run_std_set,100,com-orkut.ungraph,BFS,3,3.1e-05,0.013041
run_std_set,100,com-orkut.ungraph,BFS,4,3.2e-05,0.013251
run_std_set,100,com-orkut.ungraph,BFS,5,2.9e-05,0.01373
run_std_set,100,com-orkut.ungraph,BFS,6,2.9e-05,0.013363
run_std_set,100,com-orkut.ungraph,BFS,7,3.5e-05,0.013232
run_std_set,100,com-orkut.ungraph,BFS,8,3.3e-05,0.013204
run_std_set,100,com-orkut.ungraph,BFS,9,3.4e-05,0.013405
run_std_set,100,com-orkut.ungraph,LabelPropagation,0,3.1e-05,0.148615
run_std_set,100,com-orkut.ungraph,LabelPropagation,1,4.2e-05,0.147242
run_std_set,100,com-orkut.ungraph,LabelPropagation,2,5.1e-05,0.145801
run_std_set,100,com-orkut.ungraph,LabelPropagation,3,4.2e-05,0.14748
run_std_set,100,com-orkut.ungraph,LabelPropagation,4,5e-05,0.145193
run_std_set,100,com-orkut.ungraph,LabelPropagation,5,4.7e-05,0.148227
run_std_set,100,com-orkut.ungraph,LabelPropagation,6,4.7e-05,0.148839
run_std_set,100,com-orkut.ungraph,LabelPropagation,7,4.8e-05,0.147359
run_std_set,100,com-orkut.ungraph,LabelPropagation,8,4.8e-05,0.143548
run_std_set,100,com-orkut.ungraph,LabelPropagation,9,4.3e-05,0.144192
run_std_set,100,com-orkut.ungraph,PageRank,0,3.5e-05,2.225786
run_std_set,100,com-orkut.ungraph,PageRank,1,7.4e-05,2.201205
run_std_set,100,com-orkut.ungraph,PageRank,2,7.8e-05,2.235222
run_std_set,100,com-orkut.ungraph,PageRank,3,0.000183,2.200219
run_std_set,100,com-orkut.ungraph,PageRank,4,0.000139,1.985006
run_std_set,100,com-orkut.ungraph,PageRank,5,0.000117,1.938277
run_std_set,100,com-orkut.ungraph,PageRank,6,5.6e-05,1.905954
run_std_set,100,com-orkut.ungraph,PageRank,7,8.4e-05,1.749783
run_std_set,100,com-orkut.ungraph,PageRank,8,6e-05,1.591183
run_std_set,100,com-orkut.ungraph,PageRank,9,8e-05,1.553881
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,0,2.6e-05,3.834411
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,1,4.5e-05,3.831025
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,2,3.4e-05,3.831298
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,3,3.6e-05,3.846652
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,4,3.4e-05,3.862153
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,5,6.3e-05,3.847289
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,6,0.000103,3.873598
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,7,3.8e-05,3.885715
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,8,4.5e-05,3.891413
run_std_set,100,com-orkut.ungraph,wBFS_unweighted,9,4.8e-05,3.843936
run_std_set,100,soc-LiveJournal1,BFS,0,3e-05,0.034484
run_std_set,100,soc-LiveJournal1,BFS,1,3.4e-05,0.030185
run_std_set,100,soc-LiveJournal1,BFS,2,3.4e-05,0.030482
run_std_set,100,soc-LiveJournal1,BFS,3,3e-05,0.029959
run_std_set,100,soc-LiveJournal1,BFS,4,3.1e-05,0.03013
run_std_set,100,soc-LiveJournal1,BFS,5,3.1e-05,0.029849
run_std_set,100,soc-LiveJournal1,BFS,6,3.6e-05,0.030043
run_std_set,100,soc-LiveJournal1,BFS,7,2.9e-05,0.030235
run_std_set,100,soc-LiveJournal1,BFS,8,3e-05,0.030258
run_std_set,100,soc-LiveJournal1,BFS,9,3.1e-05,0.030072
run_std_set,100,soc-LiveJournal1,LabelPropagation,0,2.8e-05,0.091802
run_std_set,100,soc-LiveJournal1,LabelPropagation,1,4.1e-05,0.088444
run_std_set,100,soc-LiveJournal1,LabelPropagation,2,3.9e-05,0.087748
run_std_set,100,soc-LiveJournal1,LabelPropagation,3,4.2e-05,0.089011
run_std_set,100,soc-LiveJournal1,LabelPropagation,4,3.3e-05,0.088784
run_std_set,100,soc-LiveJournal1,LabelPropagation,5,3.2e-05,0.088365
run_std_set,100,soc-LiveJournal1,LabelPropagation,6,3.1e-05,0.089798
run_std_set,100,soc-LiveJournal1,LabelPropagation,7,3.5e-05,0.088714
run_std_set,100,soc-LiveJournal1,LabelPropagation,8,3.2e-05,0.086864
run_std_set,100,soc-LiveJournal1,LabelPropagation,9,3.2e-05,0.087211
run_std_set,100,soc-LiveJournal1,PageRank,0,2.4e-05,0.800018
run_std_set,100,soc-LiveJournal1,PageRank,1,4.8e-05,0.777715
run_std_set,100,soc-LiveJournal1,PageRank,2,6.9e-05,0.783569
run_std_set,100,soc-LiveJournal1,PageRank,3,5.8e-05,0.783355
run_std_set,100,soc-LiveJournal1,PageRank,4,0.000122,0.788861
run_std_set,100,soc-LiveJournal1,PageRank,5,5.5e-05,0.743067
run_std_set,100,soc-LiveJournal1,PageRank,6,5.9e-05,0.665597
run_std_set,100,soc-LiveJournal1,PageRank,7,5.6e-05,0.638791
run_std_set,100,soc-LiveJournal1,PageRank,8,6.6e-05,0.636001
run_std_set,100,soc-LiveJournal1,PageRank,9,5.5e-05,0.638099
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,0,2.3e-05,5.065243
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,1,4.4e-05,5.082321
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,2,4.1e-05,5.045337
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,3,4.2e-05,5.015203
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,4,3.8e-05,5.043548
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,5,6e-05,5.095665
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,6,4.1e-05,4.998585
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,7,3.9e-05,4.994923
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,8,3.7e-05,5.020093
run_std_set,100,soc-LiveJournal1,wBFS_unweighted,9,3.5e-05,5.001863
run_std_set,100,twitter-unique-undir,BFS,0,5.2e-05,0.706214
run_std_set,100,twitter-unique-undir,BFS,1,5.4e-05,0.210513
run_std_set,100,twitter-unique-undir,BFS,2,0.000232,0.213197
run_std_set,100,twitter-unique-undir,BFS,3,0.000147,0.213004
run_std_set,100,twitter-unique-undir,BFS,4,0.000129,0.209353
run_std_set,100,twitter-unique-undir,BFS,5,7e-05,0.211273
run_std_set,100,twitter-unique-undir,BFS,6,0.000103,0.209712
run_std_set,100,twitter-unique-undir,BFS,7,0.000125,0.211511
run_std_set,100,twitter-unique-undir,BFS,8,0.000111,0.21162
run_std_set,100,twitter-unique-undir,BFS,9,8.1e-05,0.206287
run_std_set,100,twitter-unique-undir,LabelPropagation,0,2.7e-05,2.45975
run_std_set,100,twitter-unique-undir,LabelPropagation,1,4e-05,2.46404
run_std_set,100,twitter-unique-undir,LabelPropagation,2,3.9e-05,2.408053
run_std_set,100,twitter-unique-undir,LabelPropagation,3,3.6e-05,2.415581
run_std_set,100,twitter-unique-undir,LabelPropagation,4,3.9e-05,2.439014
run_std_set,100,twitter-unique-undir,LabelPropagation,5,4.1e-05,2.398129
run_std_set,100,twitter-unique-undir,LabelPropagation,6,4e-05,2.394019
run_std_set,100,twitter-unique-undir,LabelPropagation,7,3.7e-05,2.474337
run_std_set,100,twitter-unique-undir,LabelPropagation,8,4.6e-05,2.423327
run_std_set,100,twitter-unique-undir,LabelPropagation,9,4e-05,2.428408
run_std_set,100,twitter-unique-undir,PageRank,0,3.4e-05,23.579288
run_std_set,100,twitter-unique-undir,PageRank,1,5e-05,20.765063
run_std_set,100,twitter-unique-undir,PageRank,2,5.3e-05,19.073332
run_std_set,100,twitter-unique-undir,PageRank,3,5.3e-05,19.058141
run_std_set,100,twitter-unique-undir,PageRank,4,5.5e-05,19.115979
run_std_set,100,twitter-unique-undir,PageRank,5,6e-05,19.19223
run_std_set,100,twitter-unique-undir,PageRank,6,5e-05,19.221025
run_std_set,100,twitter-unique-undir,PageRank,7,5.4e-05,20.770847
run_std_set,100,twitter-unique-undir,PageRank,8,5.6e-05,19.371258
run_std_set,100,twitter-unique-undir,PageRank,9,8.5e-05,19.458577
run_std_set,100,twitter-unique-undir,wBFS_unweighted,0,3.2e-05,47.246016
run_std_set,100,twitter-unique-undir,wBFS_unweighted,1,4.2e-05,47.149838
run_std_set,100,twitter-unique-undir,wBFS_unweighted,2,3.9e-05,47.195531
run_std_set,100,twitter-unique-undir,wBFS_unweighted,3,4.1e-05,47.3567
run_std_set,100,twitter-unique-undir,wBFS_unweighted,4,4.8e-05,47.164315
run_std_set,100,twitter-unique-undir,wBFS_unweighted,5,4.4e-05,47.190799
run_std_set,100,twitter-unique-undir,wBFS_unweighted,6,4e-05,47.115429
run_std_set,100,twitter-unique-undir,wBFS_unweighted,7,4e-05,50.251312
run_std_set,100,twitter-unique-undir,wBFS_unweighted,8,4.1e-05,47.094383
run_std_set,100,twitter-unique-undir,wBFS_unweighted,9,4.3e-05,47.262828
run_std_set,1000,cit-Patents,BFS,0,7.2e-05,0.045255
run_std_set,1000,cit-Patents,BFS,1,7.9e-05,0.040047
run_std_set,1000,cit-Patents,BFS,2,8.3e-05,0.040164
run_std_set,1000,cit-Patents,BFS,3,8.1e-05,0.040031
run_std_set,1000,cit-Patents,BFS,4,7.5e-05,0.041908
run_std_set,1000,cit-Patents,BFS,5,7.8e-05,0.042858
run_std_set,1000,cit-Patents,BFS,6,7.7e-05,0.040523
run_std_set,1000,cit-Patents,BFS,7,7.5e-05,0.040122
run_std_set,1000,cit-Patents,BFS,8,7.5e-05,0.041758
run_std_set,1000,cit-Patents,BFS,9,7.8e-05,0.040297
run_std_set,1000,cit-Patents,LabelPropagation,0,6.6e-05,0.073131
run_std_set,1000,cit-Patents,LabelPropagation,1,7.9e-05,0.071884
run_std_set,1000,cit-Patents,LabelPropagation,2,7.9e-05,0.074576
run_std_set,1000,cit-Patents,LabelPropagation,3,8e-05,0.073431
run_std_set,1000,cit-Patents,LabelPropagation,4,8.2e-05,0.072043
run_std_set,1000,cit-Patents,LabelPropagation,5,7.6e-05,0.072873
run_std_set,1000,cit-Patents,LabelPropagation,6,7.9e-05,0.072494
run_std_set,1000,cit-Patents,LabelPropagation,7,7.8e-05,0.071949
run_std_set,1000,cit-Patents,LabelPropagation,8,7.8e-05,0.072643
run_std_set,1000,cit-Patents,LabelPropagation,9,7.6e-05,0.072265
run_std_set,1000,cit-Patents,PageRank,0,6.8e-05,0.576812
run_std_set,1000,cit-Patents,PageRank,1,9e-05,0.570551
run_std_set,1000,cit-Patents,PageRank,2,8.2e-05,0.574484
run_std_set,1000,cit-Patents,PageRank,3,8.6e-05,0.578947
run_std_set,1000,cit-Patents,PageRank,4,8.4e-05,0.580904
run_std_set,1000,cit-Patents,PageRank,5,0.000142,0.584508
run_std_set,1000,cit-Patents,PageRank,6,0.000161,0.579746
run_std_set,1000,cit-Patents,PageRank,7,8.2e-05,0.573986
run_std_set,1000,cit-Patents,PageRank,8,8.7e-05,0.57603
run_std_set,1000,cit-Patents,PageRank,9,0.000152,0.55551
run_std_set,1000,cit-Patents,wBFS_unweighted,0,6.6e-05,4.763746
run_std_set,1000,cit-Patents,wBFS_unweighted,1,0.00018,4.626008
run_std_set,1000,cit-Patents,wBFS_unweighted,2,0.000161,4.654004
run_std_set,1000,cit-Patents,wBFS_unweighted,3,0.000163,4.619161
run_std_set,1000,cit-Patents,wBFS_unweighted,4,9.9e-05,4.608064
run_std_set,1000,cit-Patents,wBFS_unweighted,5,0.000107,4.62143
run_std_set,1000,cit-Patents,wBFS_unweighted,6,0.000193,4.613777
run_std_set,1000,cit-Patents,wBFS_unweighted,7,0.000101,4.657679
run_std_set,1000,cit-Patents,wBFS_unweighted,8,0.000247,4.610413
run_std_set,1000,cit-Patents,wBFS_unweighted,9,9.9e-05,4.615443
run_std_set,1000,com-friendster,BFS,0,8.1e-05,5.153495
run_std_set,1000,com-friendster,BFS,1,0.000107,3.457399
run_std_set,1000,com-friendster,BFS,2,0.000146,3.232106
run_std_set,1000,com-friendster,BFS,3,0.00013,3.255293
run_std_set,1000,com-friendster,BFS,4,0.000136,3.39909
run_std_set,1000,com-friendster,BFS,5,0.00012,3.372757
run_std_set,1000,com-friendster,BFS,6,0.000129,3.383952
run_std_set,1000,com-friendster,BFS,7,0.000106,3.289016
run_std_set,1000,com-friendster,BFS,8,0.000196,3.482938
run_std_set,1000,com-friendster,BFS,9,0.000131,3.292406
run_std_set,1000,com-friendster,LabelPropagation,0,7.3e-05,6.206883
run_std_set,1000,com-friendster,LabelPropagation,1,9.9e-05,6.033092
run_std_set,1000,com-friendster,LabelPropagation,2,0.000107,6.104999
run_std_set,1000,com-friendster,LabelPropagation,3,9.2e-05,6.189225
run_std_set,1000,com-friendster,LabelPropagation,4,9e-05,6.20472
run_std_set,1000,com-friendster,LabelPropagation,5,9.9e-05,6.282408
run_std_set,1000,com-friendster,LabelPropagation,6,9.4e-05,6.143179
run_std_set,1000,com-friendster,LabelPropagation,7,9.6e-05,6.141867
run_std_set,1000,com-friendster,LabelPropagation,8,9.2e-05,6.016274
run_std_set,1000,com-friendster,LabelPropagation,9,9.5e-05,6.090056
run_std_set,1000,com-friendster,PageRank,0,7.2e-05,80.122186
run_std_set,1000,com-friendster,PageRank,1,0.000106,105.004867
run_std_set,1000,com-friendster,PageRank,2,0.000164,120.915602
run_std_set,1000,com-friendster,PageRank,3,0.000109,122.157026
run_std_set,1000,com-friendster,PageRank,4,0.000187,121.625279
run_std_set,1000,com-friendster,PageRank,5,0.000147,121.950505
run_std_set,1000,com-friendster,PageRank,6,0.000117,119.976551
run_std_set,1000,com-friendster,PageRank,7,0.000118,119.1455
run_std_set,1000,com-friendster,PageRank,8,0.000117,58.475641
run_std_set,1000,com-friendster,PageRank,9,0.000119,69.72367
run_std_set,1000,com-friendster,wBFS_unweighted,0,6.9e-05,59.854577
run_std_set,1000,com-friendster,wBFS_unweighted,1,9.6e-05,78.304194
run_std_set,1000,com-friendster,wBFS_unweighted,2,9.6e-05,79.672678
run_std_set,1000,com-friendster,wBFS_unweighted,3,9.1e-05,91.674989
run_std_set,1000,com-friendster,wBFS_unweighted,4,9.2e-05,99.935169
run_std_set,1000,com-friendster,wBFS_unweighted,5,9.1e-05,100.902479
run_std_set,1000,com-friendster,wBFS_unweighted,6,0.000113,100.320843
run_std_set,1000,com-friendster,wBFS_unweighted,7,9.2e-05,101.080518
run_std_set,1000,com-friendster,wBFS_unweighted,8,0.000104,104.92362
run_std_set,1000,com-friendster,wBFS_unweighted,9,9.7e-05,103.063286
run_std_set,1000,com-orkut.ungraph,BFS,0,7.7e-05,0.019384
run_std_set,1000,com-orkut.ungraph,BFS,1,8.5e-05,0.012552
run_std_set,1000,com-orkut.ungraph,BFS,2,7.7e-05,0.013332
run_std_set,1000,com-orkut.ungraph,BFS,3,8.1e-05,0.012765
run_std_set,1000,com-orkut.ungraph,BFS,4,8.1e-05,0.012335
run_std_set,1000,com-orkut.ungraph,BFS,5,8.2e-05,0.012428
run_std_set,1000,com-orkut.ungraph,BFS,6,8.2e-05,0.012376
run_std_set,1000,com-orkut.ungraph,BFS,7,8.4e-05,0.012326
run_std_set,1000,com-orkut.ungraph,BFS,8,8.1e-05,0.014416
run_std_set,1000,com-orkut.ungraph,BFS,9,8.2e-05,0.01215
run_std_set,1000,com-orkut.ungraph,LabelPropagation,0,7e-05,0.15761
run_std_set,1000,com-orkut.ungraph,LabelPropagation,1,8.7e-05,0.152924
run_std_set,1000,com-orkut.ungraph,LabelPropagation,2,8.1e-05,0.154659
run_std_set,1000,com-orkut.ungraph,LabelPropagation,3,7.9e-05,0.15235
run_std_set,1000,com-orkut.ungraph,LabelPropagation,4,0.000104,0.152584
run_std_set,1000,com-orkut.ungraph,LabelPropagation,5,9.1e-05,0.150215
run_std_set,1000,com-orkut.ungraph,LabelPropagation,6,8.6e-05,0.150204
run_std_set,1000,com-orkut.ungraph,LabelPropagation,7,8.6e-05,0.152631
run_std_set,1000,com-orkut.ungraph,LabelPropagation,8,8.2e-05,0.151701
run_std_set,1000,com-orkut.ungraph,LabelPropagation,9,8.4e-05,0.152868
run_std_set,1000,com-orkut.ungraph,PageRank,0,0.000106,2.162974
run_std_set,1000,com-orkut.ungraph,PageRank,1,9.1e-05,2.086547
run_std_set,1000,com-orkut.ungraph,PageRank,2,0.000101,1.979957
run_std_set,1000,com-orkut.ungraph,PageRank,3,0.0001,1.811457
run_std_set,1000,com-orkut.ungraph,PageRank,4,0.000114,1.559306
run_std_set,1000,com-orkut.ungraph,PageRank,5,0.000129,1.420413
run_std_set,1000,com-orkut.ungraph,PageRank,6,0.000132,1.368729
run_std_set,1000,com-orkut.ungraph,PageRank,7,0.000138,1.355122
run_std_set,1000,com-orkut.ungraph,PageRank,8,0.00014,1.356526
run_std_set,1000,com-orkut.ungraph,PageRank,9,0.000138,1.312601
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,0,7e-05,3.848813
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,1,8.9e-05,3.845958
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,2,8.3e-05,3.891035
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,3,0.000102,3.873895
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,4,9.3e-05,3.859182
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,5,0.000181,3.84769
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,6,0.000102,3.872955
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,7,9.9e-05,3.860295
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,8,9.5e-05,3.857377
run_std_set,1000,com-orkut.ungraph,wBFS_unweighted,9,9.5e-05,3.843382
run_std_set,1000,soc-LiveJournal1,BFS,0,7.4e-05,0.033473
run_std_set,1000,soc-LiveJournal1,BFS,1,8.1e-05,0.031301
run_std_set,1000,soc-LiveJournal1,BFS,2,8.4e-05,0.030703
run_std_set,1000,soc-LiveJournal1,BFS,3,8.3e-05,0.031164
run_std_set,1000,soc-LiveJournal1,BFS,4,7.8e-05,0.032394
run_std_set,1000,soc-LiveJournal1,BFS,5,7.9e-05,0.031156
run_std_set,1000,soc-LiveJournal1,BFS,6,7.9e-05,0.031091
run_std_set,1000,soc-LiveJournal1,BFS,7,7.8e-05,0.030979
run_std_set,1000,soc-LiveJournal1,BFS,8,0.00013,0.032312
run_std_set,1000,soc-LiveJournal1,BFS,9,8.3e-05,0.031189
run_std_set,1000,soc-LiveJournal1,LabelPropagation,0,6.9e-05,0.104287
run_std_set,1000,soc-LiveJournal1,LabelPropagation,1,9e-05,0.091349
run_std_set,1000,soc-LiveJournal1,LabelPropagation,2,8.7e-05,0.087998
run_std_set,1000,soc-LiveJournal1,LabelPropagation,3,8.7e-05,0.089533
run_std_set,1000,soc-LiveJournal1,LabelPropagation,4,8.8e-05,0.088122
run_std_set,1000,soc-LiveJournal1,LabelPropagation,5,8.9e-05,0.087853
run_std_set,1000,soc-LiveJournal1,LabelPropagation,6,9.3e-05,0.08754
run_std_set,1000,soc-LiveJournal1,LabelPropagation,7,8.7e-05,0.087664
run_std_set,1000,soc-LiveJournal1,LabelPropagation,8,8.7e-05,0.085994
run_std_set,1000,soc-LiveJournal1,LabelPropagation,9,8.8e-05,0.086737
run_std_set,1000,soc-LiveJournal1,PageRank,0,7.8e-05,0.750338
run_std_set,1000,soc-LiveJournal1,PageRank,1,9.3e-05,0.743151
run_std_set,1000,soc-LiveJournal1,PageRank,2,0.000102,0.748892
run_std_set,1000,soc-LiveJournal1,PageRank,3,0.000105,0.748477
run_std_set,1000,soc-LiveJournal1,PageRank,4,0.000117,0.736105
run_std_set,1000,soc-LiveJournal1,PageRank,5,0.000124,0.664464
run_std_set,1000,soc-LiveJournal1,PageRank,6,0.000149,0.629896
