baseline,batch_size,graph,algorithm,measurement_idx,insert_time,algorithm_time
run_pcsr,100,com-orkut.ungraph,BFS,1,5.2e-05,0.004449
run_pcsr,100,com-orkut.ungraph,BFS,2,5e-05,0.00431
run_pcsr,100,com-orkut.ungraph,BFS,3,5.2e-05,0.004301
run_pcsr,100,com-orkut.ungraph,BFS,4,4.7e-05,0.004278
run_pcsr,100,com-orkut.ungraph,BFS,5,5.1e-05,0.004246
run_pcsr,100,com-orkut.ungraph,BFS,6,4.9e-05,0.004362
run_pcsr,100,com-orkut.ungraph,BFS,7,4.7e-05,0.004549
run_pcsr,100,com-orkut.ungraph,BFS,8,4.9e-05,0.004269
run_pcsr,100,com-orkut.ungraph,BFS,9,5.1e-05,0.004398
run_pcsr,100,com-orkut.ungraph,LabelPropagation,0,5.5e-05,0.041267
run_pcsr,100,com-orkut.ungraph,LabelPropagation,1,7e-05,0.039299
run_pcsr,100,com-orkut.ungraph,LabelPropagation,2,7.2e-05,0.039717
run_pcsr,100,com-orkut.ungraph,LabelPropagation,3,6.9e-05,0.039285
run_pcsr,100,com-orkut.ungraph,LabelPropagation,4,6.9e-05,0.039102
run_pcsr,100,com-orkut.ungraph,LabelPropagation,5,7.1e-05,0.038671
run_pcsr,100,com-orkut.ungraph,LabelPropagation,6,7e-05,0.038805
run_pcsr,100,com-orkut.ungraph,LabelPropagation,7,7.1e-05,0.039839
run_pcsr,100,com-orkut.ungraph,LabelPropagation,8,7e-05,0.039084
run_pcsr,100,com-orkut.ungraph,LabelPropagation,9,6.9e-05,0.0387
run_pcsr,100,com-orkut.ungraph,PageRank,0,6.2e-05,0.213272
run_pcsr,100,com-orkut.ungraph,PageRank,1,7.5e-05,0.2083
run_pcsr,100,com-orkut.ungraph,PageRank,2,8.1e-05,0.218111
run_pcsr,100,com-orkut.ungraph,PageRank,3,8.4e-05,0.223645
run_pcsr,100,com-orkut.ungraph,PageRank,4,8.6e-05,0.208739
run_pcsr,100,com-orkut.ungraph,PageRank,5,8e-05,0.218795
run_pcsr,100,com-orkut.ungraph,PageRank,6,8.2e-05,0.207984
run_pcsr,100,com-orkut.ungraph,PageRank,7,8e-05,0.203915
run_pcsr,100,com-orkut.ungraph,PageRank,8,9.2e-05,0.21251
run_pcsr,100,com-orkut.ungraph,PageRank,9,8.3e-05,0.215379
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,0,6.3e-05,3.935123
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,1,6.8e-05,3.934143
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,2,7.1e-05,3.956307
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,3,6.8e-05,3.928133
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,4,6.4e-05,3.936626
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,5,6.8e-05,3.936501
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,6,6.6e-05,3.932978
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,7,7.2e-05,3.93757
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,8,6.7e-05,3.934659
run_pcsr,100,com-orkut.ungraph,wBFS_unweighted,9,6.9e-05,3.937045
run_pcsr,100,soc-LiveJournal1,BFS,0,6.3e-05,0.00859
run_pcsr,100,soc-LiveJournal1,BFS,1,6.4e-05,0.007961
run_pcsr,100,soc-LiveJournal1,BFS,2,6.4e-05,0.008953
run_pcsr,100,soc-LiveJournal1,BFS,3,6.5e-05,0.008126
run_pcsr,100,soc-LiveJournal1,BFS,4,6.2e-05,0.007818
run_pcsr,100,soc-LiveJournal1,BFS,5,6.4e-05,0.009693
run_pcsr,100,soc-LiveJournal1,BFS,6,9.8e-05,0.008707
run_pcsr,100,soc-LiveJournal1,BFS,7,7.4e-05,0.007862
run_pcsr,100,soc-LiveJournal1,BFS,8,7.3e-05,0.007935
run_pcsr,100,soc-LiveJournal1,BFS,9,7.3e-05,0.007727
run_pcsr,100,soc-LiveJournal1,LabelPropagation,0,6.3e-05,0.02746
run_pcsr,100,soc-LiveJournal1,LabelPropagation,1,7.2e-05,0.025499
run_pcsr,100,soc-LiveJournal1,LabelPropagation,2,7e-05,0.025332
run_pcsr,100,soc-LiveJournal1,LabelPropagation,3,7e-05,0.025305
run_pcsr,100,soc-LiveJournal1,LabelPropagation,4,7e-05,0.025264
run_pcsr,100,soc-LiveJournal1,LabelPropagation,5,7e-05,0.025328
run_pcsr,100,soc-LiveJournal1,LabelPropagation,6,7.1e-05,0.025319
run_pcsr,100,soc-LiveJournal1,LabelPropagation,7,7.3e-05,0.025086
run_pcsr,100,soc-LiveJournal1,LabelPropagation,8,7e-05,0.024964
run_pcsr,100,soc-LiveJournal1,LabelPropagation,9,7.1e-05,0.025069
run_pcsr,100,soc-LiveJournal1,PageRank,0,7.1e-05,0.199945
run_pcsr,100,soc-LiveJournal1,PageRank,1,7.3e-05,0.199782
run_pcsr,100,soc-LiveJournal1,PageRank,2,8e-05,0.204107
run_pcsr,100,soc-LiveJournal1,PageRank,3,7.7e-05,0.208412
run_pcsr,100,soc-LiveJournal1,PageRank,4,8.2e-05,0.206904
run_pcsr,100,soc-LiveJournal1,PageRank,5,8.1e-05,0.205871
run_pcsr,100,soc-LiveJournal1,PageRank,6,8.2e-05,0.204461
run_pcsr,100,soc-LiveJournal1,PageRank,7,8.4e-05,0.204616
run_pcsr,100,soc-LiveJournal1,PageRank,8,8.4e-05,0.204171
run_pcsr,100,soc-LiveJournal1,PageRank,9,8.4e-05,0.203971
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,0,6.1e-05,5.612604
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,1,6.8e-05,5.560376
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,2,7e-05,5.562359
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,3,6.9e-05,5.55471
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,4,6.9e-05,5.738583
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,5,0.000123,5.646221
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,6,0.000153,5.587916
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,7,7.7e-05,5.511287
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,8,7.6e-05,5.676849
run_pcsr,100,soc-LiveJournal1,wBFS_unweighted,9,9.6e-05,5.555701
run_pcsr,100,twitter-unique-undir,BFS,0,7.4e-05,0.039462
run_pcsr,100,twitter-unique-undir,BFS,1,8.2e-05,0.040696
run_pcsr,100,twitter-unique-undir,BFS,2,8.2e-05,0.040852
run_pcsr,100,twitter-unique-undir,BFS,3,8.1e-05,0.039928
run_pcsr,100,twitter-unique-undir,BFS,4,8.1e-05,0.041856
run_pcsr,100,twitter-unique-undir,BFS,5,8.8e-05,0.038612
run_pcsr,100,twitter-unique-undir,BFS,6,9.9e-05,0.041334
run_pcsr,100,twitter-unique-undir,BFS,7,8.7e-05,0.038658
run_pcsr,100,twitter-unique-undir,BFS,8,8.7e-05,0.038733
run_pcsr,100,twitter-unique-undir,BFS,9,8.5e-05,0.039068
run_pcsr,100,twitter-unique-undir,LabelPropagation,0,7.6e-05,0.931005
run_pcsr,100,twitter-unique-undir,LabelPropagation,1,8.5e-05,0.892529
run_pcsr,100,twitter-unique-undir,LabelPropagation,2,8.8e-05,0.895822
run_pcsr,100,twitter-unique-undir,LabelPropagation,3,8.1e-05,0.896812
run_pcsr,100,twitter-unique-undir,LabelPropagation,4,8.1e-05,0.876842
run_pcsr,100,twitter-unique-undir,LabelPropagation,5,8.4e-05,0.884655
run_pcsr,100,twitter-unique-undir,LabelPropagation,6,8.3e-05,0.892217
run_pcsr,100,twitter-unique-undir,LabelPropagation,7,8e-05,0.867035
run_pcsr,100,twitter-unique-undir,LabelPropagation,8,8.7e-05,0.893525
run_pcsr,100,twitter-unique-undir,LabelPropagation,9,8e-05,0.897656
run_pcsr,100,twitter-unique-undir,PageRank,0,7.3e-05,8.336059
run_pcsr,100,twitter-unique-undir,PageRank,1,8.9e-05,7.531572
run_pcsr,100,twitter-unique-undir,PageRank,2,8.7e-05,7.464572
run_pcsr,100,twitter-unique-undir,PageRank,3,9.2e-05,7.372952
run_pcsr,100,twitter-unique-undir,PageRank,4,8.8e-05,7.461798
run_pcsr,100,twitter-unique-undir,PageRank,5,9.2e-05,7.299537
run_pcsr,100,twitter-unique-undir,PageRank,6,0.000102,7.227954
run_pcsr,100,twitter-unique-undir,PageRank,7,0.0001,7.311572
run_pcsr,100,twitter-unique-undir,PageRank,8,0.000106,7.312433
run_pcsr,100,twitter-unique-undir,PageRank,9,9.4e-05,7.314587
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,0,7e-05,30.916027
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,1,9.8e-05,29.758461
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,2,9.5e-05,30.660015
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,3,8.9e-05,30.031556
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,4,8.9e-05,31.04722
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,5,8.7e-05,31.99033
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,6,9e-05,31.172944
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,7,8.9e-05,30.85133
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,8,9.2e-05,29.605094
run_pcsr,100,twitter-unique-undir,wBFS_unweighted,9,8.9e-05,30.071296
run_pcsr,1000,cit-Patents,BFS,0,0.000138,0.010249
run_pcsr,1000,cit-Patents,BFS,1,0.00016,0.009369
run_pcsr,1000,cit-Patents,BFS,2,0.00015,0.007936
run_pcsr,1000,cit-Patents,BFS,3,0.000151,0.007979
run_pcsr,1000,cit-Patents,BFS,4,0.000154,0.007982
run_pcsr,1000,cit-Patents,BFS,5,0.000163,0.007985
run_pcsr,1000,cit-Patents,BFS,6,0.000151,0.00794
run_pcsr,1000,cit-Patents,BFS,7,0.000153,0.007938
run_pcsr,1000,cit-Patents,BFS,8,0.000153,0.00795
run_pcsr,1000,cit-Patents,BFS,9,0.000153,0.007987
run_pcsr,1000,cit-Patents,LabelPropagation,0,0.000139,0.027297
run_pcsr,1000,cit-Patents,LabelPropagation,1,0.000158,0.02568
run_pcsr,1000,cit-Patents,LabelPropagation,2,0.000157,0.025151
run_pcsr,1000,cit-Patents,LabelPropagation,3,0.000158,0.02519
run_pcsr,1000,cit-Patents,LabelPropagation,4,0.000159,0.024284
run_pcsr,1000,cit-Patents,LabelPropagation,5,0.00016,0.024488
run_pcsr,1000,cit-Patents,LabelPropagation,6,0.000157,0.025044
run_pcsr,1000,cit-Patents,LabelPropagation,7,0.00016,0.024817
run_pcsr,1000,cit-Patents,LabelPropagation,8,0.000162,0.025021
run_pcsr,1000,cit-Patents,LabelPropagation,9,0.000163,0.025617
run_pcsr,1000,cit-Patents,PageRank,0,0.000144,0.151368
run_pcsr,1000,cit-Patents,PageRank,1,0.00017,0.151286
run_pcsr,1000,cit-Patents,PageRank,2,0.00016,0.153065
run_pcsr,1000,cit-Patents,PageRank,3,0.00016,0.154369
run_pcsr,1000,cit-Patents,PageRank,4,0.00016,0.150548
run_pcsr,1000,cit-Patents,PageRank,5,0.000161,0.153591
run_pcsr,1000,cit-Patents,PageRank,6,0.000162,0.150955
run_pcsr,1000,cit-Patents,PageRank,7,0.000163,0.150321
run_pcsr,1000,cit-Patents,PageRank,8,0.000166,0.164419
run_pcsr,1000,cit-Patents,PageRank,9,0.000162,0.144118
run_pcsr,1000,cit-Patents,wBFS_unweighted,0,0.000142,5.632652
run_pcsr,1000,cit-Patents,wBFS_unweighted,1,0.000153,5.636025
run_pcsr,1000,cit-Patents,wBFS_unweighted,2,0.000152,5.638097
run_pcsr,1000,cit-Patents,wBFS_unweighted,3,0.000149,5.641174
run_pcsr,1000,cit-Patents,wBFS_unweighted,4,0.00015,5.641295
run_pcsr,1000,cit-Patents,wBFS_unweighted,5,0.000149,5.639375
run_pcsr,1000,cit-Patents,wBFS_unweighted,6,0.000193,5.650197
run_pcsr,1000,cit-Patents,wBFS_unweighted,7,0.000151,5.664291
run_pcsr,1000,cit-Patents,wBFS_unweighted,8,0.000151,5.634989
run_pcsr,1000,cit-Patents,wBFS_unweighted,9,0.000152,5.630143
run_pcsr,1000,com-orkut.ungraph,BFS,0,0.000156,0.005729
run_pcsr,1000,com-orkut.ungraph,BFS,1,0.000139,0.005011
run_pcsr,1000,com-orkut.ungraph,BFS,2,0.000146,0.004931
run_pcsr,1000,com-orkut.ungraph,BFS,3,0.000144,0.004934
run_pcsr,1000,com-orkut.ungraph,BFS,4,0.000138,0.007883
run_pcsr,1000,com-orkut.ungraph,BFS,5,0.000172,0.005026
run_pcsr,1000,com-orkut.ungraph,BFS,6,0.000167,0.004918
run_pcsr,1000,com-orkut.ungraph,BFS,7,0.000172,0.004897
run_pcsr,1000,com-orkut.ungraph,BFS,8,0.000186,0.004913
run_pcsr,1000,com-orkut.ungraph,BFS,9,0.0002,0.004942
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,0,0.00016,0.03803
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,1,0.000154,0.03813
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,2,0.000157,0.039338
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,3,0.000158,0.039136
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,4,0.000158,0.037874
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,5,0.000161,0.037752
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,6,0.000162,0.037775
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,7,0.000159,0.038332
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,8,0.000163,0.038131
run_pcsr,1000,com-orkut.ungraph,LabelPropagation,9,0.000156,0.037835
run_pcsr,1000,com-orkut.ungraph,PageRank,0,0.000156,0.23804
run_pcsr,1000,com-orkut.ungraph,PageRank,1,0.000167,0.237575
run_pcsr,1000,com-orkut.ungraph,PageRank,2,0.000173,0.241654
run_pcsr,1000,com-orkut.ungraph,PageRank,3,0.000174,0.24042
run_pcsr,1000,com-orkut.ungraph,PageRank,4,0.000214,0.239233
run_pcsr,1000,com-orkut.ungraph,PageRank,5,0.000202,0.239853
run_pcsr,1000,com-orkut.ungraph,PageRank,6,0.000208,0.236856
run_pcsr,1000,com-orkut.ungraph,PageRank,7,0.000196,0.237901
run_pcsr,1000,com-orkut.ungraph,PageRank,8,0.000226,0.210784
run_pcsr,1000,com-orkut.ungraph,PageRank,9,0.000217,0.208082
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,0,0.000151,3.843246
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,1,0.000157,3.853336
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,2,0.000153,3.929705
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,3,0.00028,3.898256
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,4,0.000191,3.851698
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,5,0.000188,3.946457
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,6,0.000228,3.881766
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,7,0.00017,3.825393
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,8,0.000169,3.86892
run_pcsr,1000,com-orkut.ungraph,wBFS_unweighted,9,0.000251,3.870229
run_pcsr,1000,soc-LiveJournal1,BFS,0,0.000145,0.006943
run_pcsr,1000,soc-LiveJournal1,BFS,1,0.00015,0.00637
run_pcsr,1000,soc-LiveJournal1,BFS,2,0.000151,0.006277
run_pcsr,1000,soc-LiveJournal1,BFS,3,0.000153,0.006356
run_pcsr,1000,soc-LiveJournal1,BFS,4,0.000155,0.006335
run_pcsr,1000,soc-LiveJournal1,BFS,5,0.000146,0.006278
run_pcsr,1000,soc-LiveJournal1,BFS,6,0.000153,0.006293
run_pcsr,1000,soc-LiveJournal1,BFS,7,0.00015,0.006485
run_pcsr,1000,soc-LiveJournal1,BFS,8,0.000148,0.006433
run_pcsr,1000,soc-LiveJournal1,BFS,9,0.000154,0.006267
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,0,0.00015,0.025677
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,1,0.000164,0.023683
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,2,0.000164,0.024217
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,3,0.00016,0.02478
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,4,0.000163,0.024703
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,5,0.000155,0.024583
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,6,0.000162,0.023931
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,7,0.000158,0.023973
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,8,0.000157,0.024107
run_pcsr,1000,soc-LiveJournal1,LabelPropagation,9,0.000164,0.024227
run_pcsr,1000,soc-LiveJournal1,PageRank,0,0.000143,0.161405
run_pcsr,1000,soc-LiveJournal1,PageRank,1,0.000178,0.157655
run_pcsr,1000,soc-LiveJournal1,PageRank,2,0.000183,0.159901
run_pcsr,1000,soc-LiveJournal1,PageRank,3,0.000171,0.159826
run_pcsr,1000,soc-LiveJournal1,PageRank,4,0.00023,0.160466
run_pcsr,1000,soc-LiveJournal1,PageRank,5,0.000183,0.159411
run_pcsr,1000,soc-LiveJournal1,PageRank,6,0.000187,0.161152
run_pcsr,1000,soc-LiveJournal1,PageRank,7,0.000179,0.162997
run_pcsr,1000,soc-LiveJournal1,PageRank,8,0.000174,0.163395
run_pcsr,1000,soc-LiveJournal1,PageRank,9,0.000191,0.157807
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,0,0.000147,5.525075
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,1,0.000155,5.524464
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,2,0.000153,5.532341
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,3,0.000153,5.531813
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,4,0.000157,5.527054
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,5,0.000148,5.521222
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,6,0.00015,5.520359
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,7,0.000148,5.518267
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,8,0.000151,5.514807
run_pcsr,1000,soc-LiveJournal1,wBFS_unweighted,9,0.000157,5.512045
run_pcsr,1000,twitter-unique-undir,BFS,0,0.000172,0.03753
run_pcsr,1000,twitter-unique-undir,BFS,1,0.000181,0.039041
run_pcsr,1000,twitter-unique-undir,BFS,2,0.000185,0.037459
run_pcsr,1000,twitter-unique-undir,BFS,3,0.000187,0.036647
run_pcsr,1000,twitter-unique-undir,BFS,4,0.00018,0.037926
run_pcsr,1000,twitter-unique-undir,BFS,5,0.000192,0.035988
run_pcsr,1000,twitter-unique-undir,BFS,6,0.000211,0.038048
run_pcsr,1000,twitter-unique-undir,BFS,7,0.000198,0.040401
run_pcsr,1000,twitter-unique-undir,BFS,8,0.000208,0.039104
run_pcsr,1000,twitter-unique-undir,BFS,9,0.000202,0.040477
run_pcsr,1000,twitter-unique-undir,LabelPropagation,0,0.000163,0.95333
run_pcsr,1000,twitter-unique-undir,LabelPropagation,1,0.000175,0.951645
run_pcsr,1000,twitter-unique-undir,LabelPropagation,2,0.000228,0.986545
run_pcsr,1000,twitter-unique-undir,LabelPropagation,3,0.000203,0.985317
run_pcsr,1000,twitter-unique-undir,LabelPropagation,4,0.000215,0.980827
run_pcsr,1000,twitter-unique-undir,LabelPropagation,5,0.000205,0.943412
run_pcsr,1000,twitter-unique-undir,LabelPropagation,6,0.000206,0.960743
run_pcsr,1000,twitter-unique-undir,LabelPropagation,7,0.000195,0.953686
run_pcsr,1000,twitter-unique-undir,LabelPropagation,8,0.000208,0.957697
run_pcsr,1000,twitter-unique-undir,LabelPropagation,9,0.00019,0.95696
run_pcsr,1000,twitter-unique-undir,PageRank,0,0.000169,8.493448
run_pcsr,1000,twitter-unique-undir,PageRank,1,0.000181,8.274111
run_pcsr,1000,twitter-unique-undir,PageRank,2,0.000222,8.309653
run_pcsr,1000,twitter-unique-undir,PageRank,3,0.000221,8.273734
run_pcsr,1000,twitter-unique-undir,PageRank,4,0.000209,7.859843
run_pcsr,1000,twitter-unique-undir,PageRank,5,0.000193,7.86437
run_pcsr,1000,twitter-unique-undir,PageRank,6,0.000238,7.870464
run_pcsr,1000,twitter-unique-undir,PageRank,7,0.000236,7.574784
run_pcsr,1000,twitter-unique-undir,PageRank,8,0.000251,7.576021
run_pcsr,1000,twitter-unique-undir,PageRank,9,0.000242,7.585676
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,0,0.000177,30.803947
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,1,0.00036,34.495267
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,2,0.000194,34.816734
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,3,0.000193,35.038941
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,4,0.000189,34.583737
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,5,0.000174,35.555957
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,6,0.000179,34.95395
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,7,0.000177,37.741736
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,8,0.000188,41.613338
run_pcsr,1000,twitter-unique-undir,wBFS_unweighted,9,0.000174,40.207897
run_pcsr,10000,cit-Patents,BFS,0,0.000552,0.009372
run_pcsr,10000,cit-Patents,BFS,1,0.000599,0.008867
run_pcsr,10000,cit-Patents,BFS,2,0.00062,0.010264
run_pcsr,10000,cit-Patents,BFS,3,0.000605,0.008433
run_pcsr,10000,cit-Patents,BFS,4,0.0006,0.008383
run_pcsr,10000,cit-Patents,BFS,5,0.00059,0.008395
run_pcsr,10000,cit-Patents,BFS,6,0.000606,0.008366
run_pcsr,10000,cit-Patents,BFS,7,0.000609,0.008327
run_pcsr,10000,cit-Patents,BFS,8,0.000627,0.008389
run_pcsr,10000,cit-Patents,BFS,9,0.000612,0.008342
run_pcsr,10000,cit-Patents,LabelPropagation,0,0.000558,0.025661
run_pcsr,10000,cit-Patents,LabelPropagation,1,0.000603,0.023822
run_pcsr,10000,cit-Patents,LabelPropagation,2,0.000591,0.024009
run_pcsr,10000,cit-Patents,LabelPropagation,3,0.000593,0.023928
run_pcsr,10000,cit-Patents,LabelPropagation,4,0.000589,0.024232
run_pcsr,10000,cit-Patents,LabelPropagation,5,0.000577,0.023947
run_pcsr,10000,cit-Patents,LabelPropagation,6,0.000579,0.024042
run_pcsr,10000,cit-Patents,LabelPropagation,7,0.000577,0.026113
run_pcsr,10000,cit-Patents,LabelPropagation,8,0.000595,0.023296
run_pcsr,10000,cit-Patents,LabelPropagation,9,0.000578,0.023307
run_pcsr,10000,cit-Patents,PageRank,0,0.000572,0.158893
run_pcsr,10000,cit-Patents,PageRank,1,0.000657,0.151338
run_pcsr,10000,cit-Patents,PageRank,2,0.000659,0.149351
run_pcsr,10000,cit-Patents,PageRank,3,0.000632,0.149537
run_pcsr,10000,cit-Patents,PageRank,4,0.000618,0.15139
run_pcsr,10000,cit-Patents,PageRank,5,0.000599,0.149107
run_pcsr,10000,cit-Patents,PageRank,6,0.000595,0.163001
run_pcsr,10000,cit-Patents,PageRank,7,0.000592,0.152554
run_pcsr,10000,cit-Patents,PageRank,8,0.000601,0.149883
run_pcsr,10000,cit-Patents,PageRank,9,0.000589,0.141826
run_pcsr,10000,cit-Patents,wBFS_unweighted,0,0.000549,5.515234
run_pcsr,10000,cit-Patents,wBFS_unweighted,1,0.000615,5.529875
run_pcsr,10000,cit-Patents,wBFS_unweighted,2,0.000597,5.54512
run_pcsr,10000,cit-Patents,wBFS_unweighted,3,0.000927,5.541997
run_pcsr,10000,cit-Patents,wBFS_unweighted,4,0.000587,5.53944
run_pcsr,10000,cit-Patents,wBFS_unweighted,5,0.000579,5.551112
run_pcsr,10000,cit-Patents,wBFS_unweighted,6,0.000574,5.546027
run_pcsr,10000,cit-Patents,wBFS_unweighted,7,0.000579,5.550641
run_pcsr,10000,cit-Patents,wBFS_unweighted,8,0.00061,5.533684
run_pcsr,10000,cit-Patents,wBFS_unweighted,9,0.000583,5.52856
run_pcsr,10000,com-orkut.ungraph,BFS,0,0.000561,0.008664
run_pcsr,10000,com-orkut.ungraph,BFS,1,0.00064,0.005066
run_pcsr,10000,com-orkut.ungraph,BFS,2,0.000565,0.004925
run_pcsr,10000,com-orkut.ungraph,BFS,3,0.000538,0.004881
run_pcsr,10000,com-orkut.ungraph,BFS,4,0.000587,0.004847
run_pcsr,10000,com-orkut.ungraph,BFS,5,0.000571,0.004882
run_pcsr,10000,com-orkut.ungraph,BFS,6,0.000605,0.004911
run_pcsr,10000,com-orkut.ungraph,BFS,7,0.00057,0.004845
run_pcsr,10000,com-orkut.ungraph,BFS,8,0.00056,0.005443
run_pcsr,10000,com-orkut.ungraph,BFS,9,0.000579,0.005841
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,0,0.00058,0.038295
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,1,0.00052,0.037091
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,2,0.000573,0.03721
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,3,0.000526,0.037445
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,4,0.000556,0.037523
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,5,0.000555,0.03736
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,6,0.000563,0.037785
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,7,0.000529,0.03784
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,8,0.000538,0.037175
run_pcsr,10000,com-orkut.ungraph,LabelPropagation,9,0.000543,0.037318
run_pcsr,10000,com-orkut.ungraph,PageRank,0,0.000595,0.235804
run_pcsr,10000,com-orkut.ungraph,PageRank,1,0.000587,0.227537
run_pcsr,10000,com-orkut.ungraph,PageRank,2,0.000619,0.226395
run_pcsr,10000,com-orkut.ungraph,PageRank,3,0.000571,0.226311
run_pcsr,10000,com-orkut.ungraph,PageRank,4,0.000595,0.228267
run_pcsr,10000,com-orkut.ungraph,PageRank,5,0.000597,0.223452
run_pcsr,10000,com-orkut.ungraph,PageRank,6,0.000609,0.232212
run_pcsr,10000,com-orkut.ungraph,PageRank,7,0.000572,0.225136
run_pcsr,10000,com-orkut.ungraph,PageRank,8,0.0006,0.231715
run_pcsr,10000,com-orkut.ungraph,PageRank,9,0.000612,0.221996
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,0,0.000581,3.89598
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,1,0.000575,3.902845
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,2,0.001283,3.92497
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,3,0.000708,4.023011
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,4,0.001383,3.924795
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,5,0.000912,3.905577
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,6,0.000975,4.038157
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,7,0.001293,3.975888
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,8,0.000928,3.916571
run_pcsr,10000,com-orkut.ungraph,wBFS_unweighted,9,0.00078,3.92572
